,Unnamed: 0,Marca,Modelo,Capacidade da bateria,Tamanho da tela,Touchscreen,Resolução X,Resolução Y,Processador,Armazenamento (GB),Camera traseira,Camera Frontal,Sistema,Preço,Valor em real,Valor em Dolar
887,887,Intex,Aqua Lions 3,4000,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,5440,179.52,36.992
888,888,iVoomi,Me5,3000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,3290,108.57000000000001,22.372
889,889,iVoomi,Me4,2000,4.5,sim,480,854,4,8.0,5.0,5.0,Android,3450,113.85000000000001,23.459999999999997
890,890,Intex,Aqua Zenith,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,4099,135.267,27.873199999999997
891,891,Micromax,Canvas 1,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,3690,121.77000000000001,25.092
892,892,Intex,Aqua Selfie,3000,5.5,sim,720,1280,1,16.0,8.0,5.0,Android,4879,161.007,33.1772
893,893,Asus,ZenFone 4 Selfie,3000,5.5,sim,1080,1920,4,32.0,16.0,12.0,Android,6449,212.817,43.8532
894,894,Xolo,Era 1X Pro,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,6888,227.304,46.8384
895,895,LG,Q6+,3000,5.5,sim,1080,2160,8,64.0,13.0,5.0,Android,9999,329.96700000000004,67.9932
896,896,Intex,Aqua S3,2450,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,3980,131.34,27.064
897,897,Nubia,M2 Play,3000,5.5,sim,720,1280,8,32.0,13.0,5.0,Android,8999,296.96700000000004,61.1932
898,898,Samsung,Galaxy J7 Max,3300,5.7,sim,1080,1920,8,32.0,13.0,13.0,Android,11046,364.51800000000003,75.1128
899,899,Samsung,Galaxy J7 Pro,3600,5.5,sim,1080,1920,8,64.0,13.0,13.0,Android,16900,557.7,114.91999999999999
900,900,Lyf,Water 7S,2800,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,4990,164.67000000000002,33.931999999999995
901,901,Panasonic,Eluga I3 Mega,4000,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,5831,192.423,39.6508
902,902,Ziox,Astra VIVA 4G,2500,5.0,não,480,854,4,8.0,5.0,5.0,Android,3499,115.467,23.7932
903,903,Lava,A77,2000,4.5,sim,480,800,4,8.0,5.0,5.0,Android,4900,161.70000000000002,33.32
904,904,Karbonn,Aura Power 4G Plus,4000,5.0,sim,720,1280,4,8.0,5.0,5.0,Android,3399,112.167,23.1132
905,905,Itel,Wish A21,2000,4.5,sim,480,854,4,8.0,5.0,2.0,Android,3860,127.38000000000001,26.247999999999998
906,906,Itel,Wish A41+,2400,5.0,sim,480,854,4,16.0,5.0,5.0,Android,6506,214.698,44.2408
907,907,Motorola,Moto C Plus,4000,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,6190,204.27,42.092
908,908,Samsung,Z4,1050,4.5,sim,480,800,4,8.0,5.0,5.0,Tizen,4790,158.07000000000002,32.571999999999996
909,909,Panasonic,P85,4000,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,6499,214.467,44.1932
910,910,Panasonic,Eluga Ray,4000,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,7999,263.967,54.3932
911,911,Karbonn,Aura 4G,2150,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,6326,208.758,43.016799999999996
912,912,Intex,Aqua Crystal Plus,2100,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,7490,247.17000000000002,50.931999999999995
913,913,Asus,ZenFone Go 5.5 (ZB552KL),3000,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,6110,201.63,41.547999999999995
914,914,Ziox,Astra Colors 4G,4000,5.0,sim,720,1280,4,8.0,5.0,5.0,Android,4399,145.167,29.9132
915,915,Zen,Admire Joy,2000,5.0,não,480,854,4,8.0,5.0,2.0,Android,2999,98.967,20.3932
916,916,Intex,Aqua A4,1750,4.0,sim,480,800,4,8.0,5.0,2.0,Android,4625,152.625,31.45
917,917,Zopo,Color M5,2100,5.0,sim,480,854,4,16.0,5.0,2.0,Android,3389,111.837,23.045199999999998
918,918,Videocon,Krypton 22,2450,5.0,sim,480,854,4,16.0,8.0,5.0,Android,2999,98.967,20.3932
919,919,Zen,Admire Metal,2500,5.0,sim,720,1280,4,16.0,5.0,5.0,Android,5599,184.767,38.0732
920,920,Motorola,Moto E4 Plus,5000,5.5,sim,720,1280,4,32.0,13.0,5.0,Android,9999,329.96700000000004,67.9932
921,921,Ziox,Astra Force 4G,3000,5.0,sim,480,854,4,16.0,5.0,5.0,Android,3499,115.467,23.7932
922,922,Zopo,Color M4,1450,4.0,não,480,800,4,16.0,0.0,0.0,Android,4888,161.304,33.2384
923,923,Honor,Bee 2,2100,4.5,sim,480,854,4,8.0,5.0,2.0,Android,5499,181.467,37.3932
924,924,Tecno,i5 Pro,4000,5.5,sim,720,1280,4,32.0,13.0,8.0,Android,6789,224.037,46.1652
925,925,Tecno,i3 Pro,3050,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,9993,329.769,67.9524
926,926,Tecno,i5,4000,5.5,sim,720,1280,4,16.0,13.0,8.0,Android,6629,218.757,45.0772
927,927,Tecno,i3,3050,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,7142,235.686,48.565599999999996
928,928,Videocon,Delite 11+,3000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,5599,184.767,38.0732
929,929,Motorola,Moto C,2350,5.0,sim,480,854,4,8.0,5.0,2.0,Android,5499,181.467,37.3932
930,930,Motorola,Moto E4,2800,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,8499,280.46700000000004,57.7932
931,931,Micromax,Evok Note,4000,5.5,sim,1080,1920,8,32.0,13.0,5.0,Android,4960,163.68,33.728
932,932,Zopo,Color X 5.5,2500,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,3980,131.34,27.064
933,933,Lephone,W7,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,4105,135.465,27.913999999999998
934,934,Ziox,QUIQ Flash 4G,2450,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3699,122.06700000000001,25.1532
935,935,Intex,ELYT-e1,2200,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,6100,201.3,41.48
936,936,Sansui,Horizon 1,2000,4.5,sim,480,854,4,8.0,5.0,3.2,Android,3900,128.70000000000002,26.52
937,937,Micromax,Bharat 2,1300,4.0,sim,480,800,4,4.0,2.0,0.3,Android,2359,77.84700000000001,16.0412
938,938,Swipe,Konnect Neo 4G,2000,4.0,sim,480,800,4,4.0,5.0,1.3,Android,1999,65.967,13.5932
939,939,Itel,Wish A41,2400,5.0,não,480,854,4,8.0,5.0,2.0,Android,4880,161.04000000000002,33.184
940,940,Panasonic,Eluga Ray X,4000,5.5,sim,720,1280,4,32.0,13.0,5.0,Android,5930,195.69,40.324
941,941,Panasonic,Eluga Ray Max,3000,5.2,sim,1080,1920,8,32.0,16.0,8.0,Android,11499,379.46700000000004,78.19319999999999
942,942,Intex,Aqua 4G Mini,1450,4.0,sim,480,800,4,4.0,5.0,1.3,Android,3935,129.85500000000002,26.758
943,943,Micromax,Spark Vdeo,1800,4.5,sim,480,854,4,8.0,5.0,2.0,Android,4999,164.967,33.9932
944,944,Zen,Admire Swadesh,2000,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,4790,158.07000000000002,32.571999999999996
945,945,Nubia,N2,5000,5.5,sim,1080,1920,8,64.0,13.0,16.0,Android,9049,298.617,61.533199999999994
946,946,Nubia,M2 Lite,3000,5.5,sim,720,1280,8,64.0,13.0,16.0,Android,7160,236.28,48.687999999999995
947,947,Karbonn,Aura Sleek 4G,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,5668,187.044,38.5424
948,948,Intex,Aqua Trend Lite,2600,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3999,131.967,27.193199999999997
949,949,Lenovo,Vibe B,2000,4.5,sim,480,854,4,8.0,5.0,2.0,Android,6450,212.85000000000002,43.86
950,950,LeEco,Le Pro 3 Elite,4070,5.5,sim,1080,1920,4,32.0,16.0,8.0,Android,10990,362.67,74.732
951,951,iVoomi,iV505,3000,5.0,sim,1440,2560,4,8.0,5.0,5.0,Android,3900,128.70000000000002,26.52
952,952,Swipe,Elite Sense,2500,5.0,sim,720,1280,4,32.0,13.0,8.0,Android,4400,145.20000000000002,29.919999999999998
953,953,Intex,Aqua Strong 5.1+,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3690,121.77000000000001,25.092
954,954,Nubia,N1 lite,3000,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,5999,197.967,40.7932
955,955,ZTE,Blade V8 Mini,2800,5.0,sim,720,1280,8,16.0,13.0,5.0,Android,5200,171.6,35.36
956,956,Alcatel,A5 LED,2800,5.2,sim,720,1280,8,16.0,13.0,5.0,Android,15026,495.858,102.1768
957,957,Sony,Xperia XA1,2300,5.0,sim,720,1280,8,32.0,23.0,8.0,Android,7994,263.802,54.359199999999994
958,958,Swipe,Elite 3,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,5999,197.967,40.7932
959,959,Nokia,5,3000,5.2,sim,720,1280,8,16.0,13.0,8.0,Android,8999,296.96700000000004,61.1932
960,960,Swipe,Konnect Star,1800,4.0,sim,480,854,4,16.0,5.0,1.3,Android,2690,88.77000000000001,18.291999999999998
961,961,Asus,ZenFone Go 5.0 LTE (ZB500KL),2600,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,4999,164.967,33.9932
962,962,Intex,Aqua Lions 4G,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,4400,145.20000000000002,29.919999999999998
963,963,Intex,Aqua 4.0,1500,4.0,sim,360,640,4,4.0,2.0,0.3,Android,4095,135.13500000000002,27.846
964,964,Intex,Aqua Amaze+,2000,4.7,sim,720,1280,4,8.0,5.0,5.0,Android,4050,133.65,27.54
965,965,Swipe,Elite Power,4000,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,4499,148.467,30.5932
966,966,Lava,X41+,2500,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,5599,184.767,38.0732
967,967,Intex,Cloud Style 4G,2500,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,6199,204.567,42.1532
968,968,Micromax,Vdeo 3,2000,5.0,sim,720,1280,1,8.0,5.0,2.0,Android,4499,148.467,30.5932
969,969,Micromax,Vdeo 4,4000,5.0,sim,720,1280,1,8.0,8.0,2.0,Android,3999,131.967,27.193199999999997
970,970,Samsung,Galaxy J2 Ace,2600,5.0,sim,540,960,1,8.0,8.0,5.0,Android,5990,197.67000000000002,40.732
971,971,Swipe,Konnect Grand,2500,5.0,sim,480,854,4,8.0,5.0,2.0,Android,2999,98.967,20.3932
972,972,Xolo,Era 2X,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,6099,201.267,41.4732
973,973,Lyf,Water 3,3000,5.5,sim,720,1280,8,16.0,13.0,5.0,Android,7000,231.0,47.599999999999994
974,974,Lyf,F1S,3000,5.2,sim,1080,1920,8,32.0,16.0,5.0,Android,7599,250.76700000000002,51.673199999999994
975,975,Karbonn,K9 Viraat 4G,2800,5.5,sim,720,1280,4,8.0,5.0,3.2,Android,5900,194.70000000000002,40.12
976,976,Lyf,Wind 7S,2250,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,6099,201.267,41.4732
977,977,LG,Stylus 3,3200,5.7,sim,720,1280,8,16.0,13.0,8.0,Android,6999,230.967,47.593199999999996
978,978,LG,K8 (2017),2500,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,7450,245.85000000000002,50.66
979,979,Zuk,Edge,3100,5.5,sim,1080,1920,4,64.0,13.0,8.0,Android,29124,961.0920000000001,198.04319999999998
980,980,Zen,Cinemax Click,2700,5.5,sim,720,1280,4,8.0,8.0,5.0,Android,3899,128.667,26.513199999999998
981,981,Lava,A76+,1850,4.5,sim,480,800,4,8.0,5.0,5.0,Android,5599,184.767,38.0732
982,982,Swipe,Elite Max,3000,5.5,sim,1080,1920,8,32.0,13.0,8.0,Android,12999,428.96700000000004,88.3932
983,983,Panasonic,P88,2600,5.3,sim,720,1280,4,16.0,13.0,5.0,Android,8000,264.0,54.4
984,984,Swipe,Elite Star,2000,4.0,sim,480,800,4,8.0,5.0,1.3,Android,3999,131.967,27.193199999999997
985,985,Gionee,P7,2300,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,7499,247.467,50.993199999999995
986,986,Micromax,Vdeo 2,1800,4.5,sim,480,854,4,8.0,5.0,2.0,Android,4950,163.35,33.66
987,987,Micromax,Vdeo 1,1600,4.0,sim,480,800,4,8.0,5.0,2.0,Android,4499,148.467,30.5932
988,988,Meizu,M5 Note,4000,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,5490,181.17000000000002,37.332
989,989,Lyf,Water 9,2800,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,5550,183.15,37.739999999999995
990,990,Lava,X50+,2800,5.5,sim,720,1280,4,32.0,8.0,5.0,Android,4999,164.967,33.9932
991,991,Meizu,Pro 6 Plus,3400,5.7,sim,1440,2560,8,64.0,12.0,5.0,Android,27600,910.8000000000001,187.67999999999998
992,992,Panasonic,Eluga Mark 2,3000,5.5,sim,720,1280,8,32.0,13.0,5.0,Android,13990,461.67,95.13199999999999
993,993,HTC,10 evo,3200,5.5,sim,1440,2560,8,32.0,16.0,8.0,Android,11100,366.3,75.47999999999999
994,994,Lyf,Wind 7i,2250,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,5099,168.267,34.6732
995,995,Panasonic,P71,2000,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,6998,230.934,47.5864
996,996,Zopo,Color F2,2300,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,4598,151.734,31.266399999999997
997,997,Motorola,Moto M,3050,5.5,sim,1080,1920,8,32.0,16.0,8.0,Android,7499,247.467,50.993199999999995
998,998,Lyf,F8,2000,4.5,sim,480,854,4,8.0,8.0,5.0,Android,3499,115.467,23.7932
999,999,Huawei,Mate 9,4000,5.9,sim,1080,1920,8,64.0,20.0,8.0,Android,53983,1781.439,367.08439999999996
1000,1000,Intex,Aqua Power M,4350,5.0,sim,720,1280,4,8.0,0.0,0.0,Android,3499,115.467,23.7932
1001,1001,Zen,Cinemax 2+,2900,5.5,sim,480,854,4,8.0,5.0,3.2,Android,3739,123.387,25.4252
1002,1002,Swipe,Elite 2 Plus,2500,5.0,sim,480,854,4,8.0,5.0,2.0,Android,4999,164.967,33.9932
1003,1003,Samsung,Galaxy On Nxt,3300,5.5,sim,1080,1920,8,16.0,13.0,8.0,Android,11200,369.6,76.16
1004,1004,Xolo,Era 2,2350,5.0,sim,720,1280,4,8.0,5.0,5.0,Android,4099,135.267,27.873199999999997
1005,1005,Zopo,Color F5,2100,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4289,141.537,29.1652
1006,1006,Intex,Cloud S9,3650,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,6772,223.476,46.0496
1007,1007,Intex,Aqua Q8,1650,4.5,sim,480,854,4,8.0,5.0,0.3,Android,2699,89.06700000000001,18.353199999999998
1008,1008,Intex,Aqua Craze II,2500,5.0,sim,720,1280,4,8.0,5.0,5.0,Android,5429,179.157,36.9172
1009,1009,Intex,Aqua 5.5 VR,2800,5.5,sim,720,1280,4,8.0,5.0,5.0,Android,5849,193.017,39.773199999999996
1010,1010,Intex,Aqua S2,2450,5.0,sim,480,854,4,8.0,5.0,5.0,Android,3999,131.967,27.193199999999997
1011,1011,Honor,8 Smart,3000,5.2,sim,1080,1920,8,16.0,13.0,8.0,Android,16699,551.067,113.55319999999999
1012,1012,Honor,Holly 3,3100,5.5,sim,720,1280,8,16.0,13.0,8.0,Android,5999,197.967,40.7932
1013,1013,BlackBerry,DTEK60,3000,5.5,sim,1440,2560,4,32.0,21.0,8.0,Android,16999,560.967,115.5932
1014,1014,Xiaomi,Mi Max Prime,4850,6.44,sim,1080,1920,6,128.0,16.0,5.0,Android,19999,659.967,135.9932
1015,1015,Lyf,Wind 4S,4000,5.0,sim,720,1820,4,16.0,8.0,2.0,Android,6498,214.434,44.1864
1016,1016,Lyf,Flame 7s,1800,4.0,sim,480,800,4,8.0,5.0,0.3,Android,3579,118.107,24.3372
1017,1017,Zen,Cinemax Force,2900,5.5,sim,854,480,4,8.0,5.0,2.0,Android,2999,98.967,20.3932
1018,1018,Intex,Aqua Strong 5.2,2800,5.0,sim,480,854,4,16.0,5.0,2.0,Android,5949,196.317,40.453199999999995
1019,1019,Vivo,Y55L,2730,5.2,sim,1280,720,8,16.0,8.0,5.0,Android,10450,344.85,71.06
1020,1020,Google,Pixel,2770,5.0,sim,1080,1920,4,32.0,12.3,8.0,Android,22299,735.8670000000001,151.6332
1021,1021,Karbonn,Titanium 3-D Plex,2300,5.0,sim,480,854,1,4.0,3.2,0.3,Android,3999,131.967,27.193199999999997
1022,1022,Intex,Aqua Pro 4G,2000,4.5,sim,480,854,1,8.0,5.0,2.0,Android,4532,149.556,30.8176
1023,1023,Gionee,P7 Max,3100,5.5,sim,720,1080,8,32.0,13.0,5.0,Android,5999,197.967,40.7932
1024,1024,Coolpad,Note 5,4010,5.5,sim,1080,1920,8,32.0,13.0,8.0,Android,12050,397.65000000000003,81.94
1025,1025,Lava,A97,2350,5.0,sim,480,854,4,8.0,5.0,5.0,Android,5500,181.5,37.4
1026,1026,Samsung,Galaxy On8,3300,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,7999,263.967,54.3932
1027,1027,Micromax,Canvas 5 Lite,2000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4299,141.86700000000002,29.2332
1028,1028,Panasonic,P77,2000,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,6990,230.67000000000002,47.532
1029,1029,Lava,A56,1850,5.0,sim,480,854,2,4.0,5.0,0.3,Android,2299,75.867,15.633199999999999
1030,1030,Lava,X28,2600,5.5,sim,720,1280,4,8.0,8.0,5.0,Android,6400,211.20000000000002,43.519999999999996
1031,1031,Micromax,Bolt Q326+,1400,4.0,sim,480,800,4,8.0,5.0,0.3,Android,3195,105.435,21.726
1032,1032,HTC,Desire 10 Lifestyle,2700,5.5,sim,720,1280,4,32.0,13.0,5.0,Android,16000,528.0,108.8
1033,1033,Samsung,Galaxy J5 Prime,2400,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,12499,412.46700000000004,84.9932
1034,1034,Videocon,Cube 3,3000,5.0,sim,720,1280,4,32.0,13.0,5.0,Android,8250,272.25,56.099999999999994
1035,1035,Zopo,Color F1,2300,5.5,sim,720,1280,4,16.0,8.0,2.0,Android,4333,142.989,29.464399999999998
1036,1036,Lenovo,A7700,2900,5.5,sim,720,1280,4,16.0,8.0,2.0,Android,6990,230.67000000000002,47.532
1037,1037,Lenovo,A6600 Plus,2300,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,7300,240.9,49.64
1038,1038,Lenovo,A6600,2300,5.0,sim,720,1280,4,16.0,8.0,2.0,Android,7450,245.85000000000002,50.66
1039,1039,Zen,Admire Star,2000,4.5,sim,480,854,4,8.0,5.0,1.3,Android,2799,92.367,19.033199999999997
1040,1040,Samsung,Galaxy Folder 2,1950,3.8,não,480,800,4,16.0,8.0,5.0,Android,16990,560.6700000000001,115.532
1041,1041,Xolo,Era 1X,2500,5.0,sim,1280,720,4,8.0,8.0,5.0,Android,5149,169.917,35.0132
1042,1042,Intex,Aqua Costa,2200,5.0,sim,480,854,4,8.0,5.0,2.0,Android,2999,98.967,20.3932
1043,1043,Intex,Aqua Q7N Pro,2000,4.5,sim,480,854,4,8.0,5.0,0.3,Android,2700,89.10000000000001,18.36
1044,1044,Lyf,Water 10,2300,5.0,sim,720,1280,8,16.0,13.0,5.0,Android,4060,133.98000000000002,27.607999999999997
1045,1045,Vivo,Y21L,2000,4.5,sim,480,854,4,16.0,5.0,2.0,Android,7100,234.3,48.279999999999994
1046,1046,Intex,Cloud Tread,2200,5.0,sim,720,1280,6,16.0,5.0,5.0,Android,4299,141.86700000000002,29.2332
1047,1047,InFocus,Bingo 50+,2600,5.5,sim,1280,720,4,16.0,13.0,8.0,Android,6499,214.467,44.1932
1048,1048,Samsung,Z2,1500,4.0,sim,480,800,4,8.0,5.0,0.3,Tizen,3599,118.76700000000001,24.4732
1049,1049,Yu,reka S,3000,5.2,sim,1080,1920,4,16.0,13.0,5.0,Android,7000,231.0,47.599999999999994
1050,1050,Yu,nique Plus,2000,4.7,sim,720,1280,4,8.0,8.0,2.0,Android,6199,204.567,42.1532
1051,1051,Celkon,Millennia Ufeel,2000,5.0,sim,480,854,4,8.0,5.0,3.2,Android,3999,131.967,27.193199999999997
1052,1052,Intex,Aqua Eco 4G,1400,4.0,não,480,800,4,4.0,2.0,0.3,Android,3990,131.67000000000002,27.131999999999998
1053,1053,Intex,Aqua Viturbo,2000,4.0,não,480,800,4,4.0,5.0,0.3,Android,4999,164.967,33.9932
1054,1054,Lyf,Wind 7,2250,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,7499,247.467,50.993199999999995
1055,1055,Lyf,Flame 7,1750,4.0,sim,480,800,4,8.0,5.0,2.0,Android,2499,82.467,16.993199999999998
1056,1056,Intex,Aqua Music,3400,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,6999,230.967,47.593199999999996
1057,1057,Asus,ZenFone Go (ZB450KL),2070,4.5,sim,480,854,4,8.0,8.0,2.0,Android,4499,148.467,30.5932
1058,1058,Lyf,Flame 8,2000,4.5,sim,480,854,4,8.0,8.0,5.0,Android,2545,83.985,17.305999999999997
1059,1059,Lyf,Wind 3,2920,5.5,sim,720,1280,4,16.0,8.0,2.0,Android,4999,164.967,33.9932
1060,1060,Micromax,Unite 4 Plus,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,7998,263.934,54.386399999999995
1061,1061,Swipe,Konnect Plus,3000,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,2990,98.67,20.331999999999997
1062,1062,Lava,X38,4000,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,6199,204.567,42.1532
1063,1063,Lyf,Wind 2,2850,6.0,sim,720,1280,4,16.0,8.0,2.0,Android,4995,164.835,33.966
1064,1064,Intex,Aqua Strong 5.1,2800,5.0,sim,480,854,1,8.0,5.0,2.0,Android,4600,151.8,31.279999999999998
1065,1065,Lenovo,Vibe K5 Note,3500,5.5,sim,1080,1920,8,32.0,13.0,8.0,Android,7990,263.67,54.331999999999994
1066,1066,Panasonic,Eluga Arc 2,2450,5.0,sim,720,1280,4,32.0,8.0,5.0,Android,5599,184.767,38.0732
1067,1067,Panasonic,T44 Lite,2400,4.0,sim,800,480,4,8.0,2.0,0.3,Android,2190,72.27000000000001,14.892
1068,1068,Intex,Cloud String v2.0,2200,5.0,sim,1280,720,4,16.0,8.0,5.0,Android,6499,214.467,44.1932
1069,1069,Lyf,Water 8,2600,5.0,sim,720,1280,8,16.0,13.0,5.0,Android,7900,260.7,53.72
1070,1070,Karbonn,Fashion Eye,2000,5.0,não,1280,720,4,8.0,8.0,3.2,Android,3279,108.20700000000001,22.2972
1071,1071,Samsung,Galaxy J2 Pro,2600,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,10480,345.84000000000003,71.264
1072,1072,InFocus,M535+,2600,5.5,sim,1080,1920,8,16.0,13.0,13.0,Android,6000,198.0,40.8
1073,1073,Intex,Aqua Ring,2450,5.0,sim,720,1280,4,8.0,5.0,5.0,Android,4997,164.901,33.9796
1074,1074,Lava,A32,1500,4.0,sim,480,800,1,0.512,2.0,0.3,Android,1999,65.967,13.5932
1075,1075,Lava,A68,1750,4.5,sim,480,800,4,8.0,5.0,0.3,Android,6999,230.967,47.593199999999996
1076,1076,Intex,Aqua Q7N,2000,4.5,sim,480,854,4,8.0,5.0,0.3,Android,2488,82.104,16.9184
1077,1077,Intex,Aqua Pride,2800,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3887,128.27100000000002,26.4316
1078,1078,Lava,X17,2350,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,6600,217.8,44.879999999999995
1079,1079,Lyf,Water 4,2920,5.0,sim,720,1280,1,16.0,13.0,5.0,Android,4999,164.967,33.9932
1080,1080,Asus,ZenFone 3 Max (ZC520TL),4100,5.2,sim,720,1280,4,16.0,13.0,5.0,Android,13990,461.67,95.13199999999999
1081,1081,Karbonn,Aura Power,4000,5.0,sim,480,854,1,8.0,8.0,5.0,Android,3299,108.867,22.4332
1082,1082,Samsung,Galaxy On7 Pro,3000,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,5990,197.67000000000002,40.732
1083,1083,Samsung,Galaxy On5 Pro,2600,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,6480,213.84,44.064
1084,1084,Samsung,Galaxy J2 (2016),2600,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,5990,197.67000000000002,40.732
1085,1085,Intex,Aqua Power 4G,3800,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,4995,164.835,33.966
1086,1086,Nubia,N1,5000,5.5,sim,1080,1920,8,32.0,13.0,13.0,Android,11999,395.96700000000004,81.5932
1087,1087,Panasonic,Eluga Note,3000,5.5,sim,1080,1920,8,32.0,16.0,5.0,Android,10990,362.67,74.732
1088,1088,TCL,560,2500,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,4989,164.637,33.9252
1089,1089,Karbonn,A91 Storm,2200,4.0,sim,480,800,4,4.0,2.0,0.3,Android,1999,65.967,13.5932
1090,1090,Vivo,X7,3000,5.2,sim,1080,1920,8,64.0,13.0,16.0,Android,9999,329.96700000000004,67.9932
1091,1091,iBall,Andi 5G Blink 4G,2300,5.0,sim,480,854,4,8.0,5.0,2.0,Android,4890,161.37,33.251999999999995
1092,1092,Nubia,Z11,3000,5.5,sim,1080,1920,4,64.0,16.0,8.0,Android,20999,692.967,142.79319999999998
1093,1093,Lyf,Earth 2,2500,5.0,sim,1080,1920,8,32.0,13.0,13.0,Android,6990,230.67000000000002,47.532
1094,1094,Intex,Aqua Classic,2100,5.0,sim,480,854,4,8.0,5.0,0.3,Android,4790,158.07000000000002,32.571999999999996
1095,1095,Micromax,Canvas Fire 5,2500,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,7389,243.83700000000002,50.2452
1096,1096,Oppo,A37,2630,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,8666,285.978,58.928799999999995
1097,1097,Intex,Aqua Sense 5.1,2500,5.0,sim,480,854,4,8.0,2.0,0.3,Android,2658,87.714,18.0744
1098,1098,Panasonic,P75,5000,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,5499,181.467,37.3932
1099,1099,Xiaomi,Redmi 3S,4100,5.0,sim,720,1280,8,16.0,13.0,5.0,Android,6500,214.5,44.199999999999996
1100,1100,Intex,Aqua View,2200,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4899,161.667,33.313199999999995
1101,1101,Lyf,Water 7,3000,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,494,16.302,3.3592
1102,1102,Lyf,Wind 1,2300,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,7000,231.0,47.599999999999994
1103,1103,Panasonic,T44,2400,4.0,sim,480,800,4,8.0,5.0,2.0,Android,3590,118.47,24.412
1104,1104,Panasonic,T30,1400,4.0,sim,480,800,4,4.0,5.0,2.0,Android,2488,82.104,16.9184
1105,1105,Lenovo,Phab 2,4050,6.4,sim,720,1280,4,32.0,13.0,5.0,Android,8999,296.96700000000004,61.1932
1106,1106,Lenovo,Phab 2 Pro,4050,6.4,sim,1440,2560,8,64.0,16.0,8.0,Android,22999,758.967,156.39319999999998
